Ride_ID,City,Date,Hour,Pickup_Zone,Drop_Zone,Ride_Distance_km,Estimated_Fare,Surge_Multiplier,EV_Battery_%,Driver_Available,Charging_Station_Nearby,Weather,Ride_Status,Cancellation_By
2144,Delhi,2025-03-31,3,10,3,17.35,188.42,1.0,53,Yes,No,Clear,Completed,
2145,Mumbai,2025-03-31,6,1,3,16.24,759.34,2.0,93,Yes,Yes,Clear,Completed,
2146,Hyderabad,2025-03-31,2,3,7,17.9,318.19,2.0,80,Yes,No,Rain,Completed,
2147,Mumbai,2025-03-31,3,8,4,19.23,359.27,1.2,83,Yes,Yes,Clear,Completed,
2148,Mumbai,2025-03-31,7,1,9,15.34,358.56,2.0,32,Yes,Yes,Heavy Rain,Cancelled,Rider
2149,Delhi,2025-03-31,13,7,1,18.55,302.7,1.2,39,Yes,No,Clear,Completed,
2150,Mumbai,2025-03-31,7,8,7,6.23,730.47,1.2,54,Yes,Yes,Rain,Completed,
2151,Mumbai,2025-03-31,7,6,8,5.36,652.25,1.2,94,Yes,Yes,Rain,Completed,
2152,Delhi,2025-03-31,21,6,2,22.17,434.32,1.5,49,Yes,Yes,Clear,Completed,
2153,Delhi,2025-03-31,2,10,9,19.99,680.27,1.0,73,Yes,No,Clear,Cancelled,System
2154,Delhi,2025-03-31,2,9,8,3.42,454.22,1.0,96,Yes,Yes,Clear,Completed,
2155,Delhi,2025-03-31,18,4,10,8.86,364.3,2.0,48,Yes,No,Clear,Completed,
2156,Bengaluru,2025-03-31,23,10,4,3.68,331.11,1.5,15,Yes,No,Rain,Cancelled,Rider
2157,Bengaluru,2025-03-31,2,7,10,12.76,581.35,1.0,94,No,No,Clear,Cancelled,Rider
2158,Bengaluru,2025-03-31,13,9,1,14.25,745.5,1.0,75,Yes,Yes,Heavy Rain,Completed,
2159,Delhi,2025-03-31,12,7,6,16.82,620.4,1.0,62,Yes,Yes,Clear,Completed,
2160,Delhi,2025-03-31,5,1,5,14.99,248.12,2.0,44,Yes,No,Clear,Completed,
2161,Mumbai,2025-04-01,2,2,6,10.04,187.67,1.2,83,Yes,No,Rain,Completed,
2162,Delhi,2025-04-01,19,1,10,10.92,409.71,1.0,27,No,Yes,Clear,Cancelled,System
2163,Mumbai,2025-04-01,19,2,4,4.18,205.05,2.0,51,Yes,Yes,Heavy Rain,Completed,
2164,Hyderabad,2025-04-01,12,5,7,4.15,132.75,1.5,61,Yes,Yes,Clear,Completed,
2165,Hyderabad,2025-04-01,0,4,7,21.29,146.31,1.5,25,Yes,Yes,Rain,Completed,
2166,Delhi,2025-04-01,8,1,10,2.14,380.66,1.5,16,Yes,Yes,Clear,Cancelled,System
2167,Delhi,2025-04-01,8,8,3,4.39,120.14,1.2,99,Yes,Yes,Rain,Completed,
2168,Delhi,2025-04-01,20,3,1,23.06,586.92,1.0,85,Yes,Yes,Clear,Completed,
2169,Mumbai,2025-04-01,20,3,10,13.55,371.62,1.2,75,No,Yes,Clear,Cancelled,Rider
2170,Delhi,2025-04-01,21,9,10,24.67,488.65,2.0,71,No,No,Clear,Cancelled,Driver
2171,Bengaluru,2025-04-01,17,4,2,11.9,763.25,1.5,85,Yes,Yes,Clear,Completed,
2172,Hyderabad,2025-04-01,1,9,2,16.74,647.29,1.0,30,Yes,Yes,Clear,Completed,
2173,Delhi,2025-04-01,14,6,1,13.32,650.7,1.2,69,Yes,No,Clear,Completed,
2174,Bengaluru,2025-04-01,8,7,8,3.95,305.83,1.2,50,Yes,No,Clear,Completed,
2175,Mumbai,2025-04-01,14,1,5,13.06,359.75,1.0,25,Yes,Yes,Clear,Completed,
2176,Mumbai,2025-04-01,16,1,6,13.59,369.84,1.2,53,Yes,Yes,Heavy Rain,Completed,
2177,Delhi,2025-04-01,15,7,4,5.77,358.2,1.0,37,Yes,Yes,Rain,Cancelled,System
2178,Bengaluru,2025-04-01,20,4,4,17.62,628.52,1.0,89,Yes,Yes,Rain,Completed,
2179,Mumbai,2025-04-01,13,6,10,3.42,585.8,1.2,89,Yes,No,Clear,Completed,
2180,Mumbai,2025-04-01,13,2,1,5.99,380.84,1.0,54,Yes,No,Rain,Cancelled,System
2181,Bengaluru,2025-04-01,18,5,6,16.37,551.25,1.5,24,Yes,No,Heavy Rain,Completed,
2182,Bengaluru,2025-04-01,8,8,4,5.22,691.99,1.2,85,Yes,No,Clear,Completed,
2183,Mumbai,2025-04-01,10,2,3,5.3,460.15,1.5,75,Yes,Yes,Heavy Rain,Cancelled,Driver
2184,Delhi,2025-04-01,2,1,10,3.38,133.67,1.5,74,Yes,No,Rain,Completed,
2185,Hyderabad,2025-04-02,17,10,7,14.54,336.37,2.0,83,Yes,Yes,Rain,Completed,
2186,Delhi,2025-04-02,0,6,9,6.8,434.12,2.0,29,Yes,Yes,Clear,Completed,
2187,Bengaluru,2025-04-02,4,4,5,8.56,604.94,1.5,69,Yes,Yes,Clear,Cancelled,Rider
2188,Mumbai,2025-04-02,8,5,8,3.94,232.16,1.5,32,Yes,Yes,Clear,Completed,
2189,Mumbai,2025-04-02,14,9,4,10.29,239.03,1.0,58,Yes,Yes,Clear,Cancelled,Driver
2190,Delhi,2025-04-02,11,6,8,9.0,185.09,1.5,45,Yes,Yes,Heavy Rain,Completed,
2191,Delhi,2025-04-02,6,9,6,4.61,236.15,1.5,65,Yes,Yes,Clear,Completed,
2192,Delhi,2025-04-02,10,8,5,17.18,700.11,1.5,92,Yes,No,Rain,Completed,
2193,Mumbai,2025-04-02,18,3,7,9.88,591.7,1.0,21,Yes,Yes,Rain,Completed,
2194,Delhi,2025-04-02,14,5,5,8.31,358.3,1.0,31,Yes,Yes,Clear,Completed,
2195,Bengaluru,2025-04-02,16,5,7,22.19,690.79,2.0,26,Yes,Yes,Clear,Completed,
2196,Mumbai,2025-04-02,1,3,3,4.77,374.29,1.0,47,Yes,No,Heavy Rain,Completed,
2197,Hyderabad,2025-04-02,17,1,8,16.3,587.6,1.2,52,Yes,Yes,Clear,Completed,
2198,Bengaluru,2025-04-02,9,3,7,6.85,632.38,1.0,82,Yes,Yes,Clear,Completed,
2199,Hyderabad,2025-04-02,8,8,8,13.94,541.36,1.2,87,Yes,Yes,Clear,Completed,
2200,Hyderabad,2025-04-02,8,2,4,23.5,547.16,1.0,88,Yes,Yes,Heavy Rain,Cancelled,Driver
2201,Delhi,2025-04-02,22,7,8,7.92,676.01,1.0,86,Yes,No,Clear,Completed,
2202,Delhi,2025-04-02,23,2,6,22.28,413.52,1.0,50,No,No,Rain,Cancelled,System
2203,Bengaluru,2025-04-02,12,1,8,9.05,134.41,1.2,24,Yes,No,Clear,Completed,
2204,Delhi,2025-04-02,4,9,6,14.99,276.0,2.0,51,No,No,Clear,Cancelled,Driver
2205,Hyderabad,2025-04-02,21,4,2,3.78,263.42,1.2,64,Yes,No,Clear,Cancelled,Driver
2206,Mumbai,2025-04-02,1,8,3,20.4,607.67,1.2,19,Yes,Yes,Clear,Cancelled,Driver
2207,Delhi,2025-04-02,2,10,7,20.8,333.63,1.0,85,Yes,Yes,Rain,Completed,
2208,Mumbai,2025-04-02,5,5,8,19.56,685.36,1.2,76,Yes,No,Rain,Completed,
2209,Hyderabad,2025-04-03,2,1,8,13.41,719.23,2.0,79,Yes,No,Clear,Completed,
2210,Delhi,2025-04-03,6,5,4,23.82,350.49,1.0,35,Yes,Yes,Rain,Completed,
2211,Bengaluru,2025-04-03,10,8,6,7.73,272.2,2.0,69,No,No,Rain,Cancelled,Driver
2212,Hyderabad,2025-04-03,6,4,2,19.24,282.54,2.0,84,Yes,No,Rain,Completed,
2213,Hyderabad,2025-04-03,14,10,3,20.46,792.86,1.0,94,Yes,No,Clear,Completed,
2214,Delhi,2025-04-03,23,10,8,14.54,519.57,1.5,77,No,Yes,Clear,Cancelled,Driver
2215,Hyderabad,2025-04-03,10,8,4,3.39,653.73,2.0,38,Yes,Yes,Heavy Rain,Cancelled,Driver
2216,Bengaluru,2025-04-03,13,2,10,17.43,514.88,1.5,20,Yes,No,Heavy Rain,Completed,
2217,Hyderabad,2025-04-03,14,9,3,12.47,520.53,2.0,32,Yes,Yes,Rain,Completed,
2218,Delhi,2025-04-03,10,2,7,22.2,127.98,1.0,39,Yes,Yes,Rain,Completed,
2219,Delhi,2025-04-03,8,8,2,23.86,225.32,1.5,18,Yes,Yes,Rain,Cancelled,Driver
2220,Hyderabad,2025-04-03,3,1,10,4.77,673.22,1.0,39,Yes,Yes,Clear,Completed,
2221,Hyderabad,2025-04-03,10,1,8,17.8,547.41,1.2,90,Yes,Yes,Clear,Completed,
2222,Mumbai,2025-04-03,8,3,5,19.26,524.8,1.5,41,Yes,Yes,Rain,Completed,
2223,Delhi,2025-04-03,22,1,7,17.99,219.87,1.5,41,Yes,No,Rain,Completed,
2224,Bengaluru,2025-04-03,12,8,9,2.72,498.99,2.0,95,Yes,No,Clear,Cancelled,Driver
2225,Hyderabad,2025-04-03,13,10,5,19.14,594.29,1.5,95,Yes,Yes,Clear,Cancelled,Driver
2226,Bengaluru,2025-04-03,20,5,2,4.98,129.73,1.5,77,Yes,Yes,Rain,Completed,
2227,Delhi,2025-04-03,18,6,1,22.32,176.91,1.5,46,No,No,Clear,Cancelled,Rider
2228,Mumbai,2025-04-03,15,5,1,16.55,506.99,2.0,29,Yes,Yes,Clear,Completed,
2229,Hyderabad,2025-04-03,21,9,2,3.37,465.98,1.2,44,Yes,No,Clear,Completed,
2230,Mumbai,2025-04-03,11,6,9,13.55,313.78,1.2,19,Yes,Yes,Clear,Cancelled,Driver
2231,Mumbai,2025-04-03,10,6,8,16.2,554.09,1.0,48,Yes,Yes,Clear,Completed,
2232,Bengaluru,2025-04-03,6,3,1,14.64,766.57,1.2,47,Yes,No,Clear,Completed,
2233,Mumbai,2025-04-04,18,10,9,13.63,652.44,1.5,96,Yes,Yes,Rain,Completed,
2234,Hyderabad,2025-04-04,20,6,4,5.2,725.2,1.5,22,Yes,Yes,Clear,Completed,
2235,Mumbai,2025-04-04,2,9,1,13.45,212.5,2.0,64,No,Yes,Clear,Cancelled,System
2236,Hyderabad,2025-04-04,19,4,7,14.84,413.67,1.0,93,Yes,Yes,Rain,Completed,
2237,Mumbai,2025-04-04,17,2,3,4.31,483.25,1.0,82,Yes,Yes,Clear,Cancelled,Driver
2238,Mumbai,2025-04-04,3,4,7,7.25,646.51,1.0,33,Yes,Yes,Rain,Completed,
2239,Bengaluru,2025-04-04,9,8,8,19.04,690.66,1.2,89,Yes,No,Clear,Completed,
2240,Bengaluru,2025-04-04,21,4,3,14.58,206.43,2.0,60,No,No,Clear,Cancelled,Rider
2241,Bengaluru,2025-04-04,3,3,8,9.61,321.53,1.5,70,No,No,Clear,Cancelled,Driver
2242,Mumbai,2025-04-04,19,9,8,3.64,250.41,2.0,77,Yes,No,Clear,Cancelled,Rider
2243,Bengaluru,2025-04-04,4,7,9,9.29,127.86,1.0,81,Yes,Yes,Clear,Completed,
2244,Bengaluru,2025-04-04,4,2,3,19.08,505.06,1.5,69,Yes,Yes,Rain,Completed,
2245,Mumbai,2025-04-04,9,5,6,9.03,454.32,2.0,99,Yes,Yes,Rain,Completed,
2246,Hyderabad,2025-04-04,22,7,5,23.61,327.12,1.0,37,Yes,Yes,Clear,Completed,
2247,Hyderabad,2025-04-04,17,2,7,7.61,273.51,2.0,50,Yes,No,Rain,Completed,
2248,Hyderabad,2025-04-04,11,4,10,5.96,147.58,2.0,99,Yes,No,Clear,Completed,
2249,Hyderabad,2025-04-04,9,2,6,12.52,352.88,2.0,57,Yes,Yes,Rain,Completed,
2250,Delhi,2025-04-04,18,5,2,23.83,492.42,1.2,63,Yes,No,Clear,Completed,
2251,Bengaluru,2025-04-04,14,9,1,23.99,599.65,1.2,31,Yes,Yes,Clear,Completed,
2252,Delhi,2025-04-04,15,6,7,9.9,743.93,2.0,29,No,No,Clear,Cancelled,Rider
2253,Mumbai,2025-04-04,7,2,5,5.64,436.69,1.0,23,Yes,No,Rain,Completed,
2254,Bengaluru,2025-04-04,12,6,1,11.29,387.59,1.2,82,Yes,No,Clear,Completed,
2255,Delhi,2025-04-04,12,9,7,7.36,777.66,1.2,26,Yes,Yes,Clear,Completed,
2256,Delhi,2025-04-04,1,1,6,24.31,762.38,1.2,20,Yes,Yes,Clear,Completed,
2257,Mumbai,2025-04-05,4,6,3,24.72,678.17,1.2,45,Yes,No,Rain,Cancelled,Driver
2258,Delhi,2025-04-05,14,7,8,17.77,376.92,2.0,94,Yes,Yes,Clear,Completed,
2259,Delhi,2025-04-05,14,4,5,19.28,134.55,1.5,65,Yes,Yes,Clear,Completed,
2260,Delhi,2025-04-05,17,1,6,18.62,133.34,1.5,97,Yes,No,Clear,Completed,
2261,Delhi,2025-04-05,8,7,1,18.72,406.81,1.5,82,Yes,Yes,Clear,Completed,
2262,Delhi,2025-04-05,14,7,6,23.8,672.68,1.0,31,No,Yes,Clear,Cancelled,Driver
2263,Hyderabad,2025-04-05,22,4,5,17.61,464.68,1.2,46,Yes,Yes,Heavy Rain,Completed,
2264,Hyderabad,2025-04-05,11,1,5,15.46,128.04,2.0,17,No,Yes,Clear,Cancelled,Driver
2265,Mumbai,2025-04-05,8,9,8,8.95,675.54,1.5,28,Yes,No,Rain,Completed,
2266,Bengaluru,2025-04-05,0,9,3,17.11,171.14,1.0,50,Yes,Yes,Clear,Completed,
2267,Hyderabad,2025-04-05,13,7,5,23.23,232.02,1.5,42,Yes,No,Clear,Completed,
2268,Bengaluru,2025-04-05,10,5,8,6.06,127.66,1.5,37,Yes,Yes,Clear,Completed,
2269,Hyderabad,2025-04-05,17,7,7,24.82,139.28,1.0,34,No,Yes,Clear,Cancelled,Rider
2270,Bengaluru,2025-04-05,11,6,10,5.04,547.6,1.5,54,Yes,Yes,Clear,Completed,
2271,Delhi,2025-04-05,15,1,8,15.23,248.77,1.0,23,Yes,Yes,Rain,Completed,
2272,Hyderabad,2025-04-05,23,2,7,21.4,459.8,1.5,28,No,Yes,Clear,Cancelled,Rider
2273,Mumbai,2025-04-05,14,3,2,24.37,745.66,1.2,99,No,Yes,Rain,Cancelled,Rider
2274,Bengaluru,2025-04-05,10,7,4,7.69,691.78,2.0,48,Yes,Yes,Clear,Completed,
2275,Bengaluru,2025-04-05,14,4,3,11.74,470.8,2.0,30,Yes,No,Clear,Cancelled,Rider
2276,Mumbai,2025-04-05,2,4,8,8.43,282.36,1.5,46,Yes,Yes,Clear,Completed,
2277,Hyderabad,2025-04-05,1,10,10,4.07,131.96,1.0,99,Yes,Yes,Clear,Completed,
2278,Delhi,2025-04-05,23,3,9,20.13,725.85,1.0,81,Yes,No,Rain,Completed,
2279,Mumbai,2025-04-05,18,1,5,9.75,335.65,1.2,80,Yes,Yes,Clear,Completed,
2280,Delhi,2025-04-05,15,2,6,16.93,584.96,1.0,88,Yes,No,Rain,Completed,
2281,Mumbai,2025-04-06,13,1,1,4.63,733.47,1.2,53,Yes,No,Clear,Completed,
2282,Delhi,2025-04-06,16,10,1,5.84,714.15,2.0,57,Yes,Yes,Rain,Completed,
2283,Bengaluru,2025-04-06,13,10,8,21.82,545.18,1.0,98,No,No,Rain,Cancelled,Rider
2284,Delhi,2025-04-06,16,7,8,19.42,382.53,1.2,65,Yes,Yes,Clear,Completed,
2285,Mumbai,2025-04-06,15,3,2,21.98,583.89,1.2,30,Yes,Yes,Clear,Completed,
2286,Mumbai,2025-04-06,12,10,1,20.64,356.7,1.5,35,Yes,Yes,Clear,Cancelled,System
2287,Delhi,2025-04-06,12,1,5,11.4,661.03,1.2,16,Yes,Yes,Clear,Cancelled,Rider
2288,Bengaluru,2025-04-06,3,8,9,23.69,554.72,1.2,90,Yes,No,Clear,Completed,
2289,Delhi,2025-04-06,14,3,10,11.11,191.15,2.0,51,Yes,Yes,Heavy Rain,Completed,
2290,Bengaluru,2025-04-06,12,10,3,8.63,293.03,1.0,37,Yes,Yes,Clear,Completed,
2291,Bengaluru,2025-04-06,11,9,5,8.0,488.54,2.0,98,No,No,Clear,Cancelled,Rider
2292,Hyderabad,2025-04-06,18,9,8,16.78,428.27,2.0,66,Yes,Yes,Heavy Rain,Completed,
2293,Bengaluru,2025-04-06,6,3,5,13.74,613.23,1.5,78,Yes,Yes,Clear,Completed,
2294,Hyderabad,2025-04-06,8,10,3,9.61,606.13,1.5,37,Yes,No,Rain,Completed,
2295,Mumbai,2025-04-06,3,6,6,9.37,693.66,1.5,27,Yes,Yes,Heavy Rain,Completed,
2296,Bengaluru,2025-04-06,8,3,3,8.74,533.51,1.5,76,Yes,Yes,Clear,Completed,
2297,Bengaluru,2025-04-06,0,2,6,5.19,749.1,1.5,21,Yes,Yes,Clear,Completed,
2298,Bengaluru,2025-04-06,8,7,1,22.41,587.08,2.0,16,Yes,Yes,Clear,Cancelled,Rider
2299,Mumbai,2025-04-06,3,1,1,14.06,758.09,2.0,72,Yes,Yes,Rain,Completed,
2300,Mumbai,2025-04-06,21,1,2,23.63,686.73,1.5,75,Yes,Yes,Clear,Completed,
2301,Hyderabad,2025-04-06,16,10,5,10.64,412.91,2.0,58,Yes,No,Clear,Cancelled,Rider
2302,Hyderabad,2025-04-06,1,9,8,2.85,762.31,1.2,27,No,Yes,Clear,Cancelled,System
2303,Delhi,2025-04-06,4,9,6,13.99,648.51,1.2,83,No,Yes,Clear,Cancelled,Rider
2304,Bengaluru,2025-04-06,8,10,7,20.88,737.8,1.5,37,Yes,Yes,Clear,Completed,
2305,Mumbai,2025-04-07,22,1,4,6.33,616.0,1.2,75,Yes,Yes,Clear,Completed,
2306,Mumbai,2025-04-07,19,3,10,20.96,162.45,1.2,46,Yes,No,Clear,Completed,
2307,Bengaluru,2025-04-07,13,3,9,14.55,790.52,2.0,47,Yes,No,Clear,Completed,
2308,Mumbai,2025-04-07,12,3,9,8.23,234.81,1.5,55,Yes,No,Clear,Completed,
2309,Mumbai,2025-04-07,1,8,8,23.56,263.64,1.2,86,Yes,Yes,Rain,Cancelled,Driver
2310,Mumbai,2025-04-07,20,1,1,9.36,248.21,1.0,85,Yes,Yes,Clear,Cancelled,Driver
2311,Bengaluru,2025-04-07,19,3,7,7.27,502.74,1.0,34,Yes,No,Clear,Completed,
2312,Bengaluru,2025-04-07,5,10,8,20.61,425.33,1.0,66,Yes,Yes,Clear,Completed,
2313,Delhi,2025-04-07,13,3,3,21.68,643.35,2.0,86,Yes,No,Rain,Cancelled,System
2314,Mumbai,2025-04-07,14,6,9,11.62,593.62,1.5,15,Yes,Yes,Clear,Cancelled,Rider
2315,Bengaluru,2025-04-07,0,9,5,18.69,791.84,1.2,24,Yes,No,Clear,Completed,
2316,Bengaluru,2025-04-07,0,7,2,12.66,178.61,1.2,65,No,Yes,Heavy Rain,Cancelled,System
2317,Hyderabad,2025-04-07,12,3,9,23.83,303.33,1.5,74,Yes,Yes,Clear,Completed,
2318,Delhi,2025-04-07,3,7,4,11.95,747.84,1.2,92,Yes,Yes,Rain,Completed,
2319,Hyderabad,2025-04-07,15,9,8,10.7,565.12,1.2,28,No,No,Rain,Cancelled,System
2320,Bengaluru,2025-04-07,9,6,1,5.06,303.08,1.2,37,Yes,Yes,Rain,Completed,
2321,Bengaluru,2025-04-07,5,4,1,20.56,676.24,1.0,98,Yes,Yes,Clear,Completed,
2322,Mumbai,2025-04-07,17,3,5,20.25,447.5,2.0,68,Yes,No,Clear,Cancelled,Rider
2323,Mumbai,2025-04-07,0,10,6,9.66,198.5,1.0,81,Yes,No,Clear,Cancelled,Rider
2324,Hyderabad,2025-04-07,11,2,8,22.95,181.71,1.0,97,Yes,No,Clear,Completed,
2325,Hyderabad,2025-04-07,5,8,5,7.6,674.3,2.0,32,Yes,Yes,Heavy Rain,Completed,
2326,Hyderabad,2025-04-07,19,8,8,8.95,154.97,1.2,70,No,No,Clear,Cancelled,Driver
2327,Hyderabad,2025-04-07,4,3,3,21.86,440.5,2.0,45,Yes,No,Clear,Completed,
2328,Hyderabad,2025-04-07,0,4,4,6.68,355.83,1.5,33,Yes,Yes,Clear,Completed,
2329,Bengaluru,2025-04-08,7,8,10,18.25,604.12,2.0,68,No,Yes,Clear,Cancelled,Rider
2330,Delhi,2025-04-08,7,2,7,17.43,636.66,1.0,86,Yes,No,Clear,Cancelled,Rider
2331,Hyderabad,2025-04-08,19,2,4,9.14,321.07,2.0,75,Yes,Yes,Clear,Cancelled,Driver
2332,Bengaluru,2025-04-08,13,7,10,4.52,343.3,2.0,86,Yes,Yes,Clear,Completed,
2333,Delhi,2025-04-08,20,6,4,23.37,151.0,1.2,87,No,Yes,Rain,Cancelled,Rider
2334,Hyderabad,2025-04-08,1,1,6,16.8,286.56,1.0,25,No,No,Clear,Cancelled,System
2335,Delhi,2025-04-08,14,10,9,19.3,344.69,2.0,96,Yes,Yes,Rain,Completed,
2336,Bengaluru,2025-04-08,6,4,6,9.56,190.1,2.0,61,Yes,Yes,Rain,Completed,
2337,Bengaluru,2025-04-08,20,10,5,4.39,179.46,1.0,86,Yes,No,Clear,Completed,
2338,Bengaluru,2025-04-08,0,4,7,7.96,314.27,1.2,50,Yes,Yes,Clear,Completed,
2339,Bengaluru,2025-04-08,0,6,10,7.98,400.37,2.0,59,Yes,Yes,Clear,Cancelled,Driver
2340,Mumbai,2025-04-08,2,9,2,3.2,575.96,1.5,35,No,No,Rain,Cancelled,Rider
2341,Mumbai,2025-04-08,0,4,5,17.1,718.7,1.2,55,Yes,Yes,Clear,Completed,
2342,Mumbai,2025-04-08,2,1,6,9.69,458.36,2.0,77,Yes,No,Heavy Rain,Completed,
2343,Delhi,2025-04-08,15,5,4,16.41,592.77,2.0,69,Yes,Yes,Rain,Cancelled,Rider
2344,Bengaluru,2025-04-08,5,4,5,6.33,681.24,2.0,92,Yes,Yes,Rain,Completed,
2345,Bengaluru,2025-04-08,18,6,10,10.51,359.21,1.2,32,Yes,Yes,Clear,Completed,
2346,Mumbai,2025-04-08,23,3,2,3.26,684.49,1.0,83,Yes,Yes,Rain,Cancelled,System
2347,Bengaluru,2025-04-08,23,7,9,23.42,361.33,1.2,32,Yes,Yes,Clear,Completed,
2348,Delhi,2025-04-08,2,5,10,16.32,760.79,2.0,40,Yes,Yes,Clear,Completed,
2349,Bengaluru,2025-04-08,3,5,5,11.58,638.87,2.0,81,Yes,Yes,Clear,Completed,
2350,Delhi,2025-04-08,20,3,9,15.11,311.64,1.2,78,Yes,Yes,Clear,Completed,
2351,Bengaluru,2025-04-08,1,10,9,19.41,423.08,2.0,18,Yes,Yes,Heavy Rain,Cancelled,Driver
2352,Bengaluru,2025-04-08,16,1,1,20.89,241.86,1.2,61,Yes,Yes,Clear,Completed,
2353,Hyderabad,2025-04-09,3,1,10,19.99,215.14,1.2,56,Yes,Yes,Rain,Completed,
2354,Delhi,2025-04-09,1,7,7,12.3,289.22,1.5,50,Yes,Yes,Heavy Rain,Completed,
2355,Mumbai,2025-04-09,2,7,10,13.52,708.44,2.0,51,No,No,Clear,Cancelled,System
2356,Delhi,2025-04-09,3,8,10,14.31,685.69,2.0,52,Yes,Yes,Rain,Completed,
2357,Hyderabad,2025-04-09,3,6,7,10.34,694.5,1.0,83,Yes,Yes,Clear,Completed,
2358,Delhi,2025-04-09,12,7,3,14.25,155.08,1.2,28,Yes,Yes,Clear,Completed,
2359,Delhi,2025-04-09,22,9,5,12.14,679.2,2.0,70,Yes,Yes,Rain,Completed,
2360,Mumbai,2025-04-09,21,10,6,16.86,286.86,2.0,62,Yes,Yes,Rain,Completed,
2361,Bengaluru,2025-04-09,11,7,9,22.51,326.2,1.2,45,No,Yes,Clear,Cancelled,System
2362,Mumbai,2025-04-09,6,5,6,22.3,309.9,1.0,82,Yes,No,Clear,Cancelled,Rider
2363,Bengaluru,2025-04-09,9,8,8,18.14,393.88,1.0,68,Yes,Yes,Clear,Completed,
2364,Delhi,2025-04-09,1,7,9,18.04,757.77,2.0,70,Yes,No,Rain,Completed,
2365,Delhi,2025-04-09,11,5,2,11.98,514.41,2.0,25,Yes,Yes,Clear,Completed,
2366,Delhi,2025-04-09,3,2,2,19.88,183.12,2.0,51,Yes,Yes,Clear,Cancelled,Driver
2367,Mumbai,2025-04-09,3,7,8,24.09,331.79,1.5,88,Yes,Yes,Clear,Completed,
2368,Hyderabad,2025-04-09,20,5,7,4.65,573.22,1.2,66,No,Yes,Clear,Cancelled,Rider
2369,Delhi,2025-04-09,4,9,8,10.93,268.9,1.5,57,Yes,Yes,Clear,Completed,
2370,Hyderabad,2025-04-09,7,6,6,24.13,121.02,1.5,20,Yes,Yes,Clear,Completed,
2371,Delhi,2025-04-09,23,3,6,2.33,598.13,1.0,92,Yes,Yes,Heavy Rain,Completed,
2372,Delhi,2025-04-09,13,10,8,13.86,384.84,1.2,37,Yes,Yes,Clear,Completed,
2373,Bengaluru,2025-04-09,1,1,5,18.64,498.56,1.5,19,Yes,Yes,Rain,Cancelled,Driver
2374,Delhi,2025-04-09,4,10,10,21.26,499.72,1.5,20,Yes,Yes,Clear,Completed,
2375,Bengaluru,2025-04-09,14,9,3,15.6,512.5,2.0,17,Yes,Yes,Clear,Cancelled,System
2376,Delhi,2025-04-09,4,6,6,5.08,474.25,2.0,69,Yes,Yes,Rain,Completed,
2377,Delhi,2025-04-10,2,9,2,4.05,140.13,2.0,27,Yes,No,Heavy Rain,Completed,
2378,Mumbai,2025-04-10,20,8,3,13.42,755.0,1.0,92,No,No,Rain,Cancelled,System
2379,Mumbai,2025-04-10,11,8,4,17.21,591.62,1.0,33,Yes,Yes,Rain,Completed,
2380,Hyderabad,2025-04-10,19,4,6,3.78,711.16,2.0,25,Yes,No,Clear,Completed,
2381,Delhi,2025-04-10,8,3,6,6.94,268.3,1.0,42,Yes,Yes,Clear,Completed,
2382,Bengaluru,2025-04-10,22,4,8,6.32,527.01,2.0,33,Yes,No,Heavy Rain,Completed,
2383,Bengaluru,2025-04-10,16,6,10,13.99,478.16,1.5,16,No,No,Rain,Cancelled,System
2384,Bengaluru,2025-04-10,12,4,10,19.46,150.18,1.5,35,Yes,Yes,Heavy Rain,Completed,
2385,Delhi,2025-04-10,20,5,4,13.57,440.85,1.2,67,Yes,No,Clear,Cancelled,Rider
2386,Bengaluru,2025-04-10,14,4,7,7.58,461.0,1.2,97,No,No,Rain,Cancelled,Driver
2387,Mumbai,2025-04-10,13,2,8,23.58,722.79,1.0,31,Yes,Yes,Clear,Completed,
2388,Delhi,2025-04-10,18,5,10,7.28,125.06,2.0,75,Yes,No,Clear,Completed,
2389,Bengaluru,2025-04-10,9,10,1,8.24,579.42,2.0,40,Yes,No,Heavy Rain,Completed,
2390,Bengaluru,2025-04-10,14,7,4,23.17,645.77,1.2,80,No,No,Clear,Cancelled,Driver
2391,Hyderabad,2025-04-10,18,2,6,23.84,740.01,1.2,46,No,Yes,Clear,Cancelled,Driver
2392,Hyderabad,2025-04-10,13,10,9,11.17,685.75,1.0,66,Yes,Yes,Rain,Completed,
2393,Mumbai,2025-04-10,1,6,2,10.43,126.04,1.2,50,Yes,Yes,Rain,Completed,
2394,Mumbai,2025-04-10,13,2,10,9.94,210.71,1.5,29,Yes,Yes,Heavy Rain,Completed,
2395,Hyderabad,2025-04-10,19,1,1,2.14,262.55,1.0,68,Yes,Yes,Clear,Completed,
2396,Hyderabad,2025-04-10,12,1,1,3.19,216.09,1.2,50,Yes,No,Clear,Completed,
2397,Mumbai,2025-04-10,4,3,4,4.34,311.1,1.5,55,Yes,Yes,Rain,Completed,
2398,Delhi,2025-04-10,11,5,7,13.51,599.49,1.0,41,Yes,Yes,Rain,Cancelled,Rider
2399,Hyderabad,2025-04-10,9,3,9,5.96,429.47,2.0,63,Yes,No,Rain,Completed,
2400,Bengaluru,2025-04-10,15,3,1,2.18,163.48,1.5,79,Yes,Yes,Rain,Completed,
